Census year,CLUE small area,Trading name,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude
2022,Carlton,Dong Phuong Vietnamese Cuisine,Cafes and Restaurants,Seats - Indoor,30,144.966702,-37.8044377
2022,Carlton,Saigon Pho Carlton,Cafes and Restaurants,Seats - Indoor,35,144.966702,-37.8044377
2022,Carlton,Mercadante Pizza,Cafes and Restaurants,Seats - Indoor,45,144.9660337,-37.80409022
2022,Carlton,Mid Square Coffee,Takeaway Food Services,Seats - Indoor,12,144.964422,-37.80282175
2022,Carlton,Stovetop,Cafes and Restaurants,Seats - Indoor,70,144.9610443,-37.80334586
2022,Carlton,Mama Tsai,Cafes and Restaurants,Seats - Outdoor,12,144.9610729,-37.80239254
2022,Carlton,Briscola Espresso,Cafes and Restaurants,Seats - Outdoor,16,144.9612607,-37.80241321
2022,Carlton,The Last Jar,"Pubs, Taverns and Bars",Seats - Indoor,90,144.9589099,-37.80388398
2022,Carlton,Mr Bello,Cafes and Restaurants,Seats - Outdoor,24,144.9642777,-37.80543838
2022,Carlton,Torissong,Cafes and Restaurants,Seats - Indoor,16,144.9639247,-37.804934
2022,Carlton,The Budapest Cafe,Cafes and Restaurants,Seats - Indoor,32,144.9637188,-37.80521719
2022,Carlton,Ej's Cafe,Cafes and Restaurants,Seats - Indoor,50,144.9653752,-37.8054718
2022,Carlton,Hi Chong Qing Cafe & Noodle Bar,Cafes and Restaurants,Seats - Outdoor,6,144.9654002,-37.80634114
2022,Carlton,Jin Zhou Yu BBQ,Cafes and Restaurants,Seats - Indoor,50,144.9664418,-37.8056696
2022,Parkville,Ho Ho's Canteen,Takeaway Food Services,Seats - Indoor,18,144.9612087,-37.7967717
2022,Parkville,Pronto Pizza,Takeaway Food Services,Seats - Outdoor,12,144.9612087,-37.7967717
2022,North Melbourne,Functions@Arden Pty Ltd,Non-Residential Property Operators,Seats - Indoor,160,144.9372261,-37.79654137
2022,North Melbourne,North Melbourne Take Away,Takeaway Food Services,Seats - Indoor,7,144.9428584,-37.80427854
2022,North Melbourne,Errol's Cafe,Cafes and Restaurants,Seats - Outdoor,30,144.9490845,-37.80345551
2022,North Melbourne,French Quarter Patisserie,Cafes and Restaurants,Seats - Outdoor,14,144.9484751,-37.80271325
2022,North Melbourne,Hanoi in North Melbourne,Cafes and Restaurants,Seats - Outdoor,12,144.9495736,-37.80490432
2022,North Melbourne,CC Wok,Cafes and Restaurants,Seats - Indoor,28,144.9505415,-37.80500966
2022,North Melbourne,Le Bajo,Cafes and Restaurants,Seats - Outdoor,20,144.9542412,-37.8050923
2022,North Melbourne,Hallah,Cafes and Restaurants,Seats - Indoor,60,144.9573905,-37.80580418
2022,North Melbourne,New Lanna Thai,Cafes and Restaurants,Seats - Outdoor,8,144.9540071,-37.79936515
2022,West Melbourne (Residential),Amiconi,Cafes and Restaurants,Seats - Indoor,60,144.9495847,-37.80538402
2022,West Melbourne (Residential),Three Crowns Hotel,"Pubs, Taverns and Bars",Seats - Outdoor,96,144.9494666,-37.80539723
2022,West Melbourne (Residential),279,Cafes and Restaurants,Seats - Outdoor,6,144.9519702,-37.80566904
2022,West Melbourne (Residential),The Secret Recipe,Cafes and Restaurants,Seats - Indoor,26,144.9487676,-37.80898138
2022,West Melbourne (Residential),Myth Cafe,Cafes and Restaurants,Seats - Indoor,26,144.9525952,-37.80741141
2022,West Melbourne (Residential),Little Africa,Cafes and Restaurants,Seats - Outdoor,12,144.9540448,-37.80589994
2022,West Melbourne (Residential),Common Ground Coffee,Cafes and Restaurants,Seats - Indoor,30,144.9539475,-37.80588223
2022,West Melbourne (Residential),Chickilia,Takeaway Food Services,Seats - Indoor,18,144.9556036,-37.80606673
2022,West Melbourne (Residential),Garam Masala,Cafes and Restaurants,Seats - Indoor,48,144.9497514,-37.80931287
2022,Kensington,Clay Oven Pizza,Takeaway Food Services,Seats - Indoor,14,144.9293512,-37.79452423
2022,Kensington,Hungry Jack's,Cafes and Restaurants,Seats - Indoor,40,144.9187909,-37.79212818
2022,East Melbourne,Grocery Bar East Melbourne,Cafes and Restaurants,Seats - Outdoor,30,144.9856242,-37.81004733
2022,East Melbourne,Alley Cat,Cafes and Restaurants,Seats - Outdoor,40,144.9856242,-37.81004733
2022,East Melbourne,Life's Too Short Bar,"Pubs, Taverns and Bars",Seats - Indoor,30,144.9856242,-37.81004733
2022,East Melbourne,Basement Espresso,Cafes and Restaurants,Seats - Outdoor,9,144.9778943,-37.80895336
2022,Melbourne (Remainder),Slater St Bench,Cafes and Restaurants,Seats - Indoor,6,144.9770552,-37.83852859
2022,Melbourne (Remainder),Japan Inn Gourmet Sushi,Cafes and Restaurants,Seats - Indoor,8,144.9770552,-37.83852859
2022,Melbourne (Remainder),Rice @ Chevron,Cafes and Restaurants,Seats - Indoor,20,144.9798706,-37.84555711
2022,Southbank,Circolo,Cafes and Restaurants,Seats - Indoor,18,144.9593382,-37.82786536
2022,Southbank,Pizza Forno,Takeaway Food Services,Seats - Indoor,3,144.9638137,-37.82872356
2022,Southbank,Story So Far,Cafes and Restaurants,Seats - Indoor,16,144.9701752,-37.82984525
2022,Southbank,Queenie's Restaurant & Cafe,Cafes and Restaurants,Seats - Outdoor,30,144.9693922,-37.82956559
2022,Southbank,Lionel Gell Lounge,Cafes and Restaurants,Seats - Indoor,30,144.9694138,-37.82453473
2022,Southbank,Protagonist,Cafes and Restaurants,Seats - Outdoor,68,144.9681703,-37.82094204
2022,Southbank,Gallery Kitchen,Cafes and Restaurants,Seats - Indoor,120,144.9686269,-37.82273793
2022,Southbank,Lindt,Cafes and Restaurants,Seats - Indoor,40,144.9663031,-37.82071821
2022,Southbank,Tutto Bene,Cafes and Restaurants,Seats - Indoor,35,144.9663031,-37.82071821
2022,Southbank,Ponyfish Island,"Pubs, Taverns and Bars",Seats - Outdoor,120,144.9650647,-37.81983223
2022,Melbourne (Remainder),In a Rush,Cafes and Restaurants,Seats - Outdoor,30,144.979364,-37.84410442
2022,Docklands,Pizze Societe,Cafes and Restaurants,Seats - Outdoor,66,144.9412156,-37.82356096
2022,Docklands,Anchor Eatery,Takeaway Food Services,Seats - Outdoor,7,144.935919,-37.82238445
2022,Docklands,The Espressonist,Cafes and Restaurants,Seats - Indoor,90,144.9432024,-37.82430946
2022,Port Melbourne,Bolte Cafe & Kebab,Cafes and Restaurants,Seats - Indoor,52,144.9309905,-37.82204522
2022,Port Melbourne,Portside Deli,Cafes and Restaurants,Seats - Indoor,44,144.9188427,-37.8222836
2022,Port Melbourne,Pier 35 Bar & Grill,Cafes and Restaurants,Seats - Outdoor,90,144.9042284,-37.82536391
2022,Southbank,Infinite Wasabi,Cafes and Restaurants,Seats - Indoor,36,144.9633741,-37.82092447
2022,Southbank,Hopscotch,Cafes and Restaurants,Seats - Indoor,60,144.9633741,-37.82092447
2022,Southbank,Breslin Bar And Grill,Cafes and Restaurants,Seats - Indoor,100,144.9628667,-37.82103935
2022,Southbank,BondStore Cafe,Cafes and Restaurants,Seats - Indoor,60,144.9638678,-37.82194158
2022,Southbank,Eureka Skydeck 88,Amusement and Other Recreational Activities n.e.c.,Seats - Indoor,55,144.9645387,-37.82168057
2022,Southbank,Travelodge Southbank,Accommodation,Seats - Indoor,96,144.9652376,-37.82133372
2022,Southbank,Nobu,Cafes and Restaurants,Seats - Indoor,160,144.9583299,-37.8231616
2022,Southbank,Bistro Guillaume,Cafes and Restaurants,Seats - Outdoor,35,144.9583299,-37.8231616
2022,Southbank,Cervo,Cafes and Restaurants,Seats - Indoor,72,144.9583299,-37.8231616
2022,Southbank,Cervo,Cafes and Restaurants,Seats - Outdoor,44,144.9583299,-37.8231616
2022,Southbank,Ging Thai,Cafes and Restaurants,Seats - Outdoor,90,144.9583299,-37.8231616
2022,Southbank,Man Tong Kitchen,Cafes and Restaurants,Seats - Indoor,180,144.9583299,-37.8231616
2022,Southbank,Tia To Vietnamese Restaurant,Cafes and Restaurants,Seats - Indoor,112,144.9583299,-37.8231616
2022,Southbank,The Merrywell,Cafes and Restaurants,Seats - Indoor,80,144.9583299,-37.8231616
2022,Southbank,Oporto,Cafes and Restaurants,Seats - Indoor,32,144.9523193,-37.82542999
2022,Southbank,Citizen Cafe,Cafes and Restaurants,Seats - Indoor,40,144.9523193,-37.82542999
2022,Southbank,Meat Market South Wharf,Cafes and Restaurants,Seats - Outdoor,72,144.9506146,-37.82411174
2022,Southbank,Munich Brau Haus,"Pubs, Taverns and Bars",Seats - Indoor,250,144.9506146,-37.82411174
2022,Melbourne (Remainder),Jardin Tan,Cafes and Restaurants,Seats - Outdoor,207,144.9812819,-37.82952121
2022,South Yarra,Matilda 159,Cafes and Restaurants,Seats - Indoor,50,144.9814521,-37.83428463
2022,South Yarra,The Golden Triangle Restaurant,Cafes and Restaurants,Seats - Indoor,60,144.9822628,-37.83434396
2022,South Yarra,Bistro Gitan,Cafes and Restaurants,Seats - Indoor,74,144.9793101,-37.83713829
2022,Parkville,Flipboard Cafe Parkville,Cafes and Restaurants,Seats - Outdoor,24,144.9586808,-37.78398217
2022,Parkville,Super 8,Cafes and Restaurants,Seats - Indoor,200,144.9566714,-37.80018543
2022,Parkville,Isabella,Cafes and Restaurants,Seats - Indoor,80,144.9550029,-37.79885279
2022,Parkville,Rail Cafe,Takeaway Food Services,Seats - Outdoor,54,144.9516318,-37.78462359
2022,Docklands,Gaylord Indian Restaurant,Cafes and Restaurants,Seats - Indoor,150,144.9542002,-37.8201773
2022,Docklands,Gaylord Indian Restaurant,Cafes and Restaurants,Seats - Outdoor,50,144.9542002,-37.8201773
2022,Docklands,Code 3,Cafes and Restaurants,Seats - Outdoor,66,144.9510169,-37.81380704
2022,Docklands,Grains Galore Bakery & Kebabs,Takeaway Food Services,Seats - Indoor,12,144.9522269,-37.81841173
2022,Docklands,The Coffee Club,Cafes and Restaurants,Seats - Indoor,70,144.9505641,-37.81450897
2022,Docklands,Coffee Rush,Cafes and Restaurants,Seats - Outdoor,16,144.9505641,-37.81450897
2022,Docklands,Harbour Coffee House,Cafes and Restaurants,Seats - Indoor,15,144.9449387,-37.81399452
2022,Docklands,Harbour Coffee House,Cafes and Restaurants,Seats - Outdoor,21,144.9449387,-37.81399452
2022,Docklands,Cafenatics,Cafes and Restaurants,Seats - Indoor,100,144.9467384,-37.81382583
2022,Docklands,Peppers Docklands Hotel,Accommodation,Seats - Indoor,48,144.9474926,-37.8148999
2022,Docklands,Pizzarium,Cafes and Restaurants,Seats - Outdoor,20,144.9473509,-37.81812972
2022,Docklands,Asian Delights Docklands,Takeaway Food Services,Seats - Indoor,18,144.9473509,-37.81812972
2022,Docklands,Bruno's,Cafes and Restaurants,Seats - Indoor,23,144.9491036,-37.8179124
2022,Docklands,Chilli India,Cafes and Restaurants,Seats - Outdoor,40,144.947992,-37.81938088
2022,Docklands,St Brew,Cafes and Restaurants,Seats - Outdoor,40,144.9508556,-37.81948866
2022,Docklands,The Hof Downtown,Cafes and Restaurants,Seats - Indoor,153,144.9490689,-37.81920222
2022,Docklands,Lily li,Cafes and Restaurants,Seats - Indoor,50,144.9501181,-37.82070279
2022,Docklands,Upstanding Citizens,Cafes and Restaurants,Seats - Indoor,50,144.9494995,-37.82092926
2022,Docklands,The Harbour Kitchen,Catering Services,Seats - Outdoor,100,144.94508,-37.81885105
2022,Docklands,Rhumba's At Nab,Cafes and Restaurants,Seats - Outdoor,28,144.94508,-37.81885105
2022,Docklands,Southern China Style Cuisine,Cafes and Restaurants,Seats - Outdoor,22,144.9439709,-37.81926604
2022,Docklands,Merchant Society,Cafes and Restaurants,Seats - Indoor,70,144.9434599,-37.82044558
2022,Docklands,Pok Pok,Cafes and Restaurants,Seats - Outdoor,15,144.9456206,-37.81974124
2022,Docklands,Rhumba's At ANZ,Cafes and Restaurants,Seats - Indoor,92,144.9457013,-37.82206262
2022,Docklands,Spicy Kitchen Docklands,Cafes and Restaurants,Seats - Outdoor,18,144.9458326,-37.82104416
2022,Docklands,Achelya Cafe & Kebab Restaurant,Cafes and Restaurants,Seats - Outdoor,18,144.9421705,-37.8143613
2022,Docklands,Cargo,Cafes and Restaurants,Seats - Outdoor,200,144.9414163,-37.81534621
2022,Docklands,Newquay Buffet and Bar,Cafes and Restaurants,Seats - Indoor,130,144.9436935,-37.81380592
2022,Docklands,Docklands Lotus Restaurant,Cafes and Restaurants,Seats - Indoor,125,144.9436935,-37.81380592
2022,Docklands,The Sri Lounge,Cafes and Restaurants,Seats - Indoor,120,144.9395816,-37.81524407
2022,Docklands,Aim Thai,Cafes and Restaurants,Seats - Indoor,36,144.9402116,-37.8142881
2022,Docklands,Capri Cafe & Lounge,Cafes and Restaurants,Seats - Outdoor,12,144.942999,-37.81355409
2022,Docklands,KFC,Takeaway Food Services,Seats - Outdoor,22,144.9379984,-37.81328752
2022,Docklands,Gozleme King,Cafes and Restaurants,Seats - Outdoor,30,144.9379984,-37.81328752
2022,Docklands,Subway,Cafes and Restaurants,Seats - Indoor,6,144.9379984,-37.81328752
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2021,Melbourne (CBD),Transport Hotel,"Pubs, Taverns and Bars",Seats - Indoor,230,144.9699416,-37.81777783
2021,Melbourne (CBD),The Joint Bar,"Pubs, Taverns and Bars",Seats - Outdoor,46,144.9643344,-37.81742176
2021,Melbourne (CBD),Xpressomondo,Cafes and Restaurants,Seats - Outdoor,18,144.9654761,-37.81710293
2021,Melbourne (CBD),Metro Burgers,Takeaway Food Services,Seats - Indoor,24,144.9659971,-37.81751938
2021,Melbourne (CBD),Collins Coffee House,Cafes and Restaurants,Seats - Indoor,52,144.9614345,-37.81731324
2021,Melbourne (CBD),Strozzi Restaurant,Cafes and Restaurants,Seats - Indoor,82,144.9632686,-37.81704906
2021,Melbourne (CBD),Little Bean Bambini,Takeaway Food Services,Seats - Indoor,8,144.9627911,-37.81729659
2021,Melbourne (CBD),Shuji Sushi,Cafes and Restaurants,Seats - Indoor,49,144.9621886,-37.81758583
2021,Melbourne (CBD),Cuff Food & Wine,Cafes and Restaurants,Seats - Indoor,45,144.963914,-37.81718534
2021,Melbourne (CBD),Eurolane Cafe,Cafes and Restaurants,Seats - Indoor,8,144.9655965,-37.8166029
2021,Melbourne (CBD),Ganache Chocolate Lounge,Cafes and Restaurants,Seats - Indoor,40,144.9658295,-37.81606184
2021,Melbourne (CBD),Hazel,Cafes and Restaurants,Seats - Indoor,150,144.9687615,-37.81545152
2021,Melbourne (CBD),Allegro Restaurant,Cafes and Restaurants,Seats - Indoor,75,144.9674252,-37.81581123
2021,Melbourne (CBD),Mrs Singh,Cafes and Restaurants,Seats - Indoor,50,144.9707729,-37.81489298
2021,Melbourne (CBD),Collins Kitchen,Cafes and Restaurants,Seats - Indoor,360,144.969808,-37.81511565
2021,Melbourne (CBD),Pope Joan,Cafes and Restaurants,Seats - Indoor,80,144.9726256,-37.81430518
2021,Melbourne (CBD),Asian Pavilion,Cafes and Restaurants,Seats - Outdoor,13,144.9726256,-37.81430518
2021,Melbourne (CBD),Daniel’s Donuts Collins Street,Takeaway Food Services,Seats - Indoor,10,144.9549436,-37.81850409
2021,Melbourne (CBD),Come Back To Earth Coffee Brewers,Takeaway Food Services,Seats - Outdoor,6,144.9549044,-37.81802843
2021,Melbourne (CBD),Express Kartel,Takeaway Food Services,Seats - Indoor,8,144.9574758,-37.81756267
2021,Melbourne (CBD),Royal Stacks,Cafes and Restaurants,Seats - Indoor,65,144.9583337,-37.81753764
2021,Melbourne (CBD),In A Rush,Cafes and Restaurants,Seats - Indoor,38,144.9577987,-37.81719662
2021,Melbourne (CBD),Marrakech Bar,"Pubs, Taverns and Bars",Seats - Indoor,50,144.9600973,-37.81639571
2021,Melbourne (CBD),Intimo,Cafes and Restaurants,Seats - Indoor,50,144.9600973,-37.81639571
2021,Melbourne (CBD),I Bean,Takeaway Food Services,Seats - Indoor,3,144.9608119,-37.8161549
2021,Melbourne (CBD),The Australian Club Inc,Other Interest Group Services n.e.c.,Seats - Indoor,202,144.9591229,-37.81674635
2021,Melbourne (CBD),Industry Beans Lt Collins,Cafes and Restaurants,Seats - Indoor,18,144.9633005,-37.81557752
2021,Melbourne (CBD),Dodee Paidang Thai Bar And Cafe,Cafes and Restaurants,Seats - Indoor,80,144.9629953,-37.81569828
2021,Melbourne (CBD),La Creperie Saint- Germain,Cafes and Restaurants,Seats - Indoor,29,144.9643408,-37.8155277
2021,Melbourne (CBD),The Charles Dickens Tavern,"Pubs, Taverns and Bars",Seats - Indoor,120,144.9643408,-37.8155277
2021,Melbourne (CBD),Brown Sugar Cafe,Cafes and Restaurants,Seats - Outdoor,12,144.9642254,-37.81528953
2021,Melbourne (CBD),Om Vegetarian,Cafes and Restaurants,Seats - Outdoor,18,144.9657806,-37.81507018
2021,Melbourne (CBD),Starbucks,Cafes and Restaurants,Seats - Indoor,24,144.9657806,-37.81507018
2021,Melbourne (CBD),Bistrot D'Orsay,Cafes and Restaurants,Seats - Outdoor,12,144.9672766,-37.81485204
2021,Melbourne (CBD),Cafenatics,Takeaway Food Services,Seats - Outdoor,4,144.9678477,-37.81450292
2021,Melbourne (CBD),Harry's At Stamford,Cafes and Restaurants,Seats - Outdoor,8,144.969766,-37.81369204
2021,Melbourne (CBD),La Belle Miette,Other Specialised Food Retailing,Seats - Indoor,6,144.9732576,-37.81314318
2021,Melbourne (CBD),Kinfolk Cafe,Cafes and Restaurants,Seats - Indoor,36,144.9541002,-37.81721839
2021,Melbourne (CBD),Brioche by Philip,Cafes and Restaurants,Seats - Indoor,29,144.9578138,-37.81636535
2021,Melbourne (CBD),Zuppa,Cafes and Restaurants,Seats - Outdoor,12,144.9578138,-37.81636535
2021,Melbourne (CBD),Zuppa,Cafes and Restaurants,Seats - Indoor,30,144.9578138,-37.81636535
2021,Melbourne (CBD),Spin Coffee,Cafes and Restaurants,Seats - Outdoor,60,144.9578138,-37.81636535
2021,Melbourne (CBD),Origins Cafe Shop Pty Ltd,Cafes and Restaurants,Seats - Outdoor,14,144.95711,-37.81687975
2021,Melbourne (CBD),In a Rush Espresso,Cafes and Restaurants,Seats - Outdoor,18,144.9617411,-37.81560564
2021,Melbourne (CBD),Club Colombia Restaurant,Cafes and Restaurants,Seats - Indoor,40,144.9612981,-37.81565458
2021,Melbourne (CBD),Causeway Inn On The Mall,Accommodation,Seats - Indoor,56,144.9641596,-37.81431749
2021,Melbourne (CBD),Caffe E Torta,Cafes and Restaurants,Seats - Indoor,28,144.9639641,-37.81438774
2021,Melbourne (CBD),Ishizuka,Cafes and Restaurants,Seats - Indoor,16,144.9691673,-37.81279276
2021,Melbourne (CBD),Taco Bill Mexican Restaurant,Cafes and Restaurants,Seats - Indoor,50,144.968417,-37.81298896
2021,Melbourne (CBD),Axil Coffee Roasters,Cafes and Restaurants,Seats - Outdoor,23,144.9701094,-37.81281419
2021,Melbourne (CBD),Embla / Lesa,Cafes and Restaurants,Seats - Indoor,50,144.9687145,-37.81342971
2021,Melbourne (CBD),Sezar,Cafes and Restaurants,Seats - Indoor,100,144.9690213,-37.81349217
2021,Melbourne (CBD),Izakaya Den,Cafes and Restaurants,Seats - Indoor,52,144.9690213,-37.81349217
2021,Melbourne (CBD),Spaghetti Tree,Cafes and Restaurants,Seats - Outdoor,12,144.9715656,-37.81212343
2021,Melbourne (CBD),Lighthouse Cafe / The Salvation Army (Victoria) Property Trust,Cafes and Restaurants,Seats - Indoor,100,144.9714501,-37.81227554
2021,Melbourne (CBD),Magic Mountain Saloon,"Pubs, Taverns and Bars",Seats - Indoor,120,144.9714419,-37.81280974
2021,Melbourne (CBD),Loop Project Space & Bar,"Pubs, Taverns and Bars",Seats - Indoor,30,144.9721085,-37.81215229
2021,Melbourne (CBD),Bourke and Willis,Cafes and Restaurants,Seats - Outdoor,30,144.957392,-37.81531894
2021,Melbourne (CBD),Crisp Creative Salad,Takeaway Food Services,Seats - Outdoor,20,144.957392,-37.81531894
2021,Melbourne (CBD),Cafenatics,Cafes and Restaurants,Seats - Indoor,80,144.9587722,-37.81494329
2021,Melbourne (CBD),Alibi Kitchen & Bar,Cafes and Restaurants,Seats - Outdoor,12,144.9590415,-37.81458927
2021,Melbourne (CBD),Kenny's Bakery Cafe,Cafes and Restaurants,Seats - Indoor,56,144.9600036,-37.81451892
2021,Melbourne (CBD),Little Curry Authentic Cuisine,Takeaway Food Services,Seats - Indoor,11,144.9617382,-37.81422024
2021,Melbourne (CBD),Schnitz,Cafes and Restaurants,Seats - Outdoor,16,144.9626046,-37.8136631
2021,Melbourne (CBD),Osteria Ilaria,Cafes and Restaurants,Seats - Indoor,75,144.9619819,-37.81377071
2021,Melbourne (CBD),Soul Cafe,Cafes and Restaurants,Seats - Indoor,42,144.9650108,-37.8130993
2021,Melbourne (CBD),The Alley Lujiaoxiang,Takeaway Food Services,Seats - Indoor,10,144.9662781,-37.8127357
2021,Melbourne (CBD),Shanghai Street Xiaolong Bao & Dumplings,Cafes and Restaurants,Seats - Indoor,60,144.9676473,-37.81246628
2021,Melbourne (CBD),Nam Loong Seafood Restaurant,Cafes and Restaurants,Seats - Indoor,64,144.9675898,-37.8123811
2021,Melbourne (CBD),Da Hu Peking Duck Restaurant,Cafes and Restaurants,Seats - Indoor,120,144.9674029,-37.81199702
2021,Melbourne (CBD),Udon Izakaya Maedaya,Cafes and Restaurants,Seats - Indoor,44,144.9682477,-37.81251256
